640,inferred_BIBO16,Magazine Issue has Part,[Magazine [C]] [Issue [C]] [has Part [P]] 
641,inferred_BIBO8,Document status Status,[Document [C]] [status [P]] [Document Status [C]] 
642,inferred_BIBO27,Code has Part Legislation,[Code [C]] [has Part [P]] [Legislation [C]] 
643,inferred_BIBO13,Article Issue has Part,[Article [C]] [Issue [C]] [has Part [P]] 
644,inferred_BIBO21,Agent performer Performance,[Agent [C]] [performer [P]] [Performance [C]] 
645,inferred_BIBO15,Issue Newspaper has Part,[Issue [C]] [Newspaper [C]] [has Part [P]] 
646,inferred_BIBO24,date argued Legal Document,[date argued [P]] [Legal Document [C]] 
647,inferred_BIBO10,is Referenced By Part Of agent time produced in based near references publisher rights Version sub event format place relation has depiction homepage subject contributor product title language,[is Referenced By [P]] [is Part Of [P]] [agent [P]] [time [P]] [produced in [P]] [based near [P]] [references [P]] [publisher [P]] [rights [P]] [is Version Of [P]] [sub event [P]] [format [P]] [place [P]] [relation [P]] [has Part [P]] [depiction [P]] [homepage [P]] [subject [P]] [contributor [P]] [product [P]] [title [P]] [language [P]] 
648,inferred_BIBO20,Event organizer Agent,[Event [C]] [organizer [P]] [Agent [C]] 
649,inferred_BIBO14,Journal Issue has Part,[Journal [C]] [Issue [C]] [has Part [P]] 
650,inferred_BIBO25,Organization court Legal Document,[Organization [C]] [court [P]] [Legal Document [C]] 
651,inferred_BIBO11,document part is Part Of,[document part [C]] [is Part Of [P]] 
652,inferred_BIBO18,suffix name interviewee interviewer Agent prefix,[suffix name [P]] [interviewee [P]] [interviewer [P]] [Agent [C]] [prefix name [P]] 
653,inferred_BIBO6,Document Event presented at presents,[Document [C]] [Event [C]] [presented at [P]] [presents [P]] 
654,inferred_BIBO30,Thesis degree,[Thesis [C]] [degree [P]] [Thesis degree [C]] 
655,inferred_BIBO29,Slideshow Slide has Part,[Slideshow [C]] [Slide [C]] [has Part [P]] 
656,inferred_BIBO3,cites number of pages volume page end short Description Document cited by reproduced In translation edition,[cites [P]] [number of pages [P]] [volume [P]] [page end [P]] [pages [P]] [short Description [P]] [Document [C]] [cited by [P]] [reproduced In [P]] [translation of [P]] [edition [P]] 
657,inferred_BIBO7,Book Section chapter,[Book Section [C]] [chapter [P]] 
658,inferred_BIBO19,director Agent audio-visual document,[director [P]] [Agent [C]] [audio-visual document [C]] 
659,inferred_BIBO31,Book Multivolume has Part,[Book [C]] [Multivolume Book [C]] [has Part [P]] 
660,inferred_BIBO28,Webpage Website has Part,[Webpage [C]] [Website [C]] [has Part [P]] 
661,inferred_BIBO2,number of volumes Collection issn eissn,[number of volumes [P]] [Collection [C]] [issn [P]] [eissn [P]] 
662,inferred_BIBO4,abstract review of Document transcript,[abstract [P]] [review of [P]] [Document [C]] [transcript of [P]] 
663,inferred_BIBO32,Document Collected has Part,[Document [C]] [Collected Document [C]] [has Part [P]] 
664,inferred_BIBO1,content page start section Document number locator short title,[content [P]] [page start [P]] [section [P]] [Document [C]] [number [P]] [locator [P]] [short title [P]] 
665,inferred_BIBO5,Note annotates,[Note [C]] [annotates [P]] 
666,inferred_ARM_full9,Physical Condition has physical condition is of,[Physical Condition [C]] [has physical condition [P]] [is physical condition of [P]] 
667,inferred_ARM_full18,Agent agent of,[Agent [C]] [agent of [P]] 
668,inferred_ARM_full8,has custodial history is of Custodial,[has custodial history [P]] [is custodial history of [P]] [Custodial history [C]] 
669,inferred_ARM_full13,Marking marks marked by,[Marking [C]] [marks [P]] [marked by [P]] 
670,inferred_ARM_full3,has Award is award of receipt,[has Award [P]] [Award [C]] [is award of [P]] [Award receipt [C]] 
671,inferred_ARM_full16,Note notates,[Note [C]] [notates [P]] 
672,inferred_ARM_full6,accessioned by Accession number Custodial event,[accessioned by [P]] [Accession number [C]] [Custodial event [C]] 
673,inferred_ARM_full12,Typeface has typeface Font,[Typeface [C]] [has typeface [P]] [Font [C]] 
674,inferred_ARM_full2,has preferred title is of Title,[has preferred title [P]] [is preferred title of [P]] [Title [C]] [title of [P]] 
675,inferred_ARM_full17,is citation of Activity,[is citation of [P]] [Activity [C]] 
676,inferred_ARM_full7,is attribution of Attribution has,[is attribution of [P]] [Attribution [C]] [has attribution [P]] 
677,inferred_ARM_full11,is activity of Activity has,[is activity of [P]] [Activity [C]] [has activity [P]] 
678,inferred_ARM_full1,is style/period of covers arrangement described by covered in has style applied material title at location agent P60596 carries source cites note citation on carrier input cited origin related To base color content written describes P60159 subject to,[is style/period of [P]] [covers [P]] [is arrangement of [P]] [described by [P]] [covered in [P]] [has style [P]] [is applied material of [P]] [title [P]] [has style/period [P]] [at location [P]] [has material [P]] [has material [P]] [agent [P]] [P60596 [P]] [carries [P]] [has source [P]] [cites [P]] [is location of [P]] [note [P]] [has citation [P]] [is on carrier [P]] [has input [P]] [has arrangement [P]] [cited by [P]] [has origin [P]] [related To [P]] [is base material of [P]] [is color content of [P]] [is source of [P]] [written in [P]] [describes [P]] [P60159 [P]] [subject of [P]] [is input to [P]] 
679,inferred_ARM_full14,has handwriting type Handwriting,[has handwriting type [P]] [Handwriting type [C]] 
680,inferred_ARM_full4,received by receives Award receipt,[received by [P]] [receives [P]] [Award receipt [C]] 
681,inferred_ARM_full10,Exhibition is exhibition of has,[Exhibition [C]] [is exhibition of [P]] [has exhibition [P]] 
682,inferred_ARM_full15,has signature statement Signature,[has signature statement [P]] [Signature statement [C]] 
683,inferred_ARM_full5,Accession number Custodial event accessions,[Accession number [C]] [Custodial event [C]] [accessions [P]] 
684,FENTRY2,photograph shot realization Of,[photograph [C]] [shot [C]]   
685,FENTRY1,generated has Manifestation is described by subject Portrayal was Associated With part Of exemplar Attributed To,[generated [P]] [has Manifestation [P]] [is described by [P]] [subject [P]] [has Portrayal [P]] [was Associated With [P]] [part Of [P]] [exemplar [P]] [was Attributed To [P]] 
686,inferred_ROAR5,Observation Document documentedIn prov:Entity,[Observation [C]] [Document [C]] [documentedIn [P]] [prov:Entity [C]] 
687,inferred_ROAR14,prov:Plan prov:Agent prov:hadPlan prov:Association,[prov:Plan [C]] [prov:Agent [C]] [prov:hadPlan [P]] [prov:Association [C]] 
688,inferred_ROAR11,prov:Activity prov:Agent prov:wasAssociatedWith,[prov:Activity [C]] [prov:Agent [C]] [prov:wasAssociatedWith [P]] 
689,inferred_ROAR4,Reconstruction prov:qualifiedDerivation prov:Derivation,[Reconstruction [C]] [prov:qualifiedDerivation [P]] [prov:Derivation [C]] 
690,inferred_ROAR15,Location Person hasLocation hasRelation Entity hasPerson,[Location [C]] [Person [C]] [hasLocation [P]] [hasRelation [P]] [Entity [C]] [hasPerson [P]] 
691,inferred_ROAR1,Observation prov:entity prov:Derivation,[Observation [C]] [prov:entity [P]] [prov:Derivation [C]] 
692,inferred_ROAR10,pnv:PersonName Person pnv:hasName,[pnv:PersonName [C]] [Person [C]] [pnv:hasName [P]] 
693,inferred_ROAR7,bio:Event Person bio:event,[bio:Event [C]] [Person [C]] [bio:event [P]] 
694,inferred_ROAR2,prov:Derivation prov:Entity prov:entity,[prov:Derivation [C]] [prov:Entity [C]] [prov:entity [P]] 
695,inferred_ROAR13,prov:Agent prov:Activity prov:qualifiedAssociation prov:Association prov:agent,[prov:Agent [C]] [prov:Activity [C]] [prov:qualifiedAssociation [P]] [prov:Association [C]] [prov:agent [P]] 
696,inferred_ROAR6,hasRelation Person,[hasRelation [P]] [Person [C]] 
697,inferred_ROAR3,Reconstruction prov:Entity prov:wasDerivedFrom,[Reconstruction [C]] [prov:Entity [C]] [prov:wasDerivedFrom [P]] 
698,inferred_ROAR12,prov:hadActivity prov:Derivation prov:Activity,[prov:hadActivity [P]] [prov:Derivation [C]] [prov:Activity [C]] 
699,inferred_ROAR8,bio:birth Person bio:Birth,[bio:birth [P]] [Person [C]] [bio:Birth [C]] 
700,inferred_ROAR9,Person bio:Death bio:death,[Person [C]] [bio:Death [C]] [bio:death [P]] 
701,inferred_HICO2,Interpretation Criterion Type has interpretation type Act is extracted from Expression criterion,[Interpretation Criterion [C]] [Interpretation Type [C]] [has interpretation type [P]] [Interpretation Act [C]] [is extracted from [P]] [Expression [C]] [has interpretation criterion [P]] 
702,inferred_HICO1,cites as evidence disagrees with was influenced by refutes generated agrees,[cites as evidence [P]] [disagrees with [P]] [was influenced by [P]] [refutes [P]] [was generated by [P]] [cites [P]] [agrees with [P]] 
703,inferred_CRM-ARCHAEO9,discarded into was surface produced by Excavation Process Unit destroyed S22 Segment of Matter S11 Amount S20 Physical Feature,[discarded into [P]] [was surface produced by [P]] [was discarded by [P]] [was produced by [P]] [Excavation Process Unit [C]] [was destroyed by [P]] [S22 Segment of Matter [C]] [destroyed [P]] [produced surface [P]] [S11 Amount of Matter [C]] [produced [P]] [S20 Physical Feature [C]] 
704,inferred_CRM-ARCHAEO8,Stratigraphic Unit Modification is stratigraphic relation of,[Stratigraphic Unit [C]] [Stratigraphic Modification [C]] [is stratigraphic relation of [P]] 
705,inferred_CRM-ARCHAEO3,Stratigraphic Volume Unit is confined by Interface embedding in confines Embedding contains,[Stratigraphic Volume Unit [C]] [is confined by [P]] [Stratigraphic Interface [C]] [is embedding in [P]] [confines [P]] [Embedding [C]] [contains embedding [P]] 
706,inferred_CRM-ARCHAEO6,was attributed by assigned attribute to Stratigraphic Unit Group Declaration Event,[was attributed by [P]] [assigned attribute to [P]] [Stratigraphic Unit [C]] [Group Declaration Event [C]] 
707,inferred_CRM-ARCHAEO2,S10 Material Substantial took matter from Stratigraphic Genesis provided to,[S10 Material Substantial [C]] [took matter from [P]] [Stratigraphic Genesis [C]] [provided matter to [P]] 
708,inferred_CRM-ARCHAEO7,is or contains remains of Stratigraphic Unit E18 Physical Thing has contained in,[is or contains remains of [P]] [Stratigraphic Unit [C]] [E18 Physical Thing [C]] [is or has remains contained in [P]] 
709,inferred_CRM-ARCHAEO1,produced was disturbed by Stratigraphic Interface Genesis,[produced [P]] [was disturbed by [P]] [Stratigraphic Interface [C]] [Stratigraphic Genesis [C]] 
710,inferred_CRM-ARCHAEO4,disturbed intended to approximate Excavation Process Unit was produced by Stratigraphic Interface approximated Genesis,[disturbed [P]] [intended to approximate [P]] [Excavation Process Unit [C]] [was produced by [P]] [Stratigraphic Interface [C]] [was approximated by [P]] [Stratigraphic Genesis [C]] 
711,inferred_CRM-ARCHAEO10,E18 Physical Thing found was excavated by Excavation Process Unit is embedding of embedded at S19 Encounter Event Embedding E53 Place contains,[E18 Physical Thing [C]] [found [P]] [was excavated by [P]] [Excavation Process Unit [C]] [excavated [P]] [is found by [P]] [is embedding of [P]] [is embedded [P]] [is embedding at [P]] [S19 Encounter Event [C]] [Embedding [C]] [E53 Place [C]] [contains [P]] 
712,inferred_CRM-ARCHAEO5,Excavation Process Unit has stratigraphic relation physical Stratigraphic is of removed part or all was partially totally by,[Excavation Process Unit [C]] [has stratigraphic relation [P]] [has physical relation [P]] [Stratigraphic Unit [C]] [is physical relation of [P]] [removed part or all of [P]] [was partially or totally removed by [P]] 
713,inferred_BLTERMS4,publication end Publication Event End,[publication end [P]] [Publication Event End [C]] 
714,inferred_BLTERMS1,has created creator contributed to contributor,[has created [P]] [creator [P]] [has contributed to [P]] [contributor [P]] 
715,inferred_BLTERMS2,projected publication Publication Event,[projected publication [P]] [Publication Event [C]] [publication [P]] 
716,inferred_BLTERMS3,Publication Event Start publication start,[Publication Event Start [C]] [publication start [P]] 
717,inferred_EAC-CPF5,"entity relation Resource Relation Type Corporate Body, Person, or Family","[entity [C]] [relation [C]] [Resource Relation Type [P]] [Resource Relation [P]] [Corporate Body, Person, or Family Relation [P]] [Corporate Body, Person, or Family Relation Type [P]] "
718,inferred_EAC-CPF12,entity Name Entry name Area,[entity [C]] [Name Entry [P]] [name Area [C]] 
719,inferred_EAC-CPF1,entity multiple identities Local Type Declaration Maintenance History Publication Status Function Languages Used dates of existence local Control Convention maintenance Agency,[entity [C]] [multiple identities [P]] [Local Type Declaration [P]] [Maintenance History [P]] [Publication Status [P]] [Maintenance Status [P]] [Function [P]] [Languages Used [P]] [dates of existence [P]] [local Control [P]] [Convention Declaration [P]] [maintenance Agency [P]] 
720,inferred_EAC-CPF4,source legal status structure or genealogy general context instance,[source [P]] [legal status [P]] [structure or genealogy [P]] [general context [P]] [instance [C]] 
721,inferred_EAC-CPF11,name entity named,[name [C]] [entity [C]] [named [P]] 
722,inferred_EAC-CPF2,entity description Area,[entity [C]] [description [P]] [description Area [C]] 
723,inferred_EAC-CPF7,entity place role has,[entity [C]] [place role [P]] [place [C]] [has place [P]] 
724,inferred_EAC-CPF10,language entity declaration,[language [C]] [entity [C]] [language declaration [P]] 
725,inferred_EAC-CPF3,entity occupation mandate is entry of biographical or historical note instance,[entity [C]] [occupation [P]] [mandate [P]] [is entry of [P]] [biographical or historical note [P]] [instance [C]] 
726,inferred_EAC-CPF6,entity is described by involved in has entry,[entity [C]] [is described by [P]] [is involved in [P]] [has entry [P]] 
727,inferred_EAC-CPF8,control entity Area,[control [P]] [entity [C]] [control Area [C]] 
728,inferred_EAC-CPF9,entity record ID,[entity [C]] [record ID [P]] 
729,inferred_ISBD2,Resource has item aspect is reflected in C1004,[Resource [C]] [has item aspect [P]] [is item reflected in [P]] [C1004 [C]] 
730,inferred_ISBD7,"has publication, production, distribution, etc area Resource Publication, Production, Distribution, Etc Area Encoding Scheme","[has publication, production, distribution, etc area [P]] [Resource [C]] [Publication, Production, Distribution, Etc Area Encoding Scheme [C]] "
731,inferred_ISBD18,has compound title of parallel Resource Compound Title Of Parallel Encoding Scheme,[has compound title of parallel title [P]] [Resource [C]] [Compound Title Of Parallel Title Encoding Scheme [C]] 
732,inferred_ISBD3,Resource Edition Area Encoding Scheme has edition area material or type of resource specific,[Resource [C]] [Edition Area Encoding Scheme [C]] [has edition area [P]] [has material or type of resource specific area [P]] 
733,inferred_ISBD6,has title and statement of responsibility area Resource Title And Statement Of Responsibility Area Encoding Scheme,[has title and statement of responsibility area [P]] [Resource [C]] [Title And Statement Of Responsibility Area Encoding Scheme [C]] 
734,inferred_ISBD19,Resource has specific material designation and extent Specific Material Designation And Extent Encoding Scheme,[Resource [C]] [has specific material designation and extent [P]] [Specific Material Designation And Extent Encoding Scheme [C]] 
735,inferred_ISBD5,C1003 Resource is manifestation reflected in has aspect,[C1003 [C]] [Resource [C]] [is manifestation reflected in [P]] [has manifestation aspect [P]] 
736,inferred_ISBD1,Resource is work reflected in has aspect C1001,[Resource [C]] [is work reflected in [P]] [has work aspect [P]] [C1001 [C]] 
737,inferred_ISBD4,Resource is expression reflected in C1002 has aspect,[Resource [C]] [is expression reflected in [P]] [C1002 [C]] [has expression aspect [P]] 
738,inferred_ISBD12,Resource has parallel title (compound) of series or multipart monographic resource Parallel Title (Compound) Of Series Or Multipart Monographic Encoding Scheme,[Resource [C]] [has parallel title (compound) of series or multipart monographic resource [P]] [Parallel Title (Compound) Of Series Or Multipart Monographic Resource Encoding Scheme [C]] 
739,inferred_ISBD26,Resource has title proper (compound) of series Title Proper (Compound) Of Series Or Multipart Monographic Encoding Scheme,[Resource [C]] [has title proper (compound) of series [P]] [Title Proper (Compound) Of Series Or Multipart Monographic Resource Encoding Scheme [C]] 
740,inferred_ISBD17,Resource Compound Title Of Proper Encoding Scheme has compound title of proper,[Resource [C]] [Compound Title Of Title Proper Encoding Scheme [C]] [has compound title of title proper [P]] 
741,inferred_ISBD8,has resource identifier and terms of availability area Resource Identifier And Terms Of Availability Area Encoding Scheme,[has resource identifier and terms of availability area [P]] [Resource [C]] [Resource Identifier And Terms Of Availability Area Encoding Scheme [C]] 
742,inferred_ISBD23,Resource has statement of coordinates and equinox Statement Of Coordinates And Equinox Encoding Scheme,[Resource [C]] [has statement of coordinates and equinox [P]] [Statement Of Coordinates And Equinox Encoding Scheme [C]] 
743,inferred_ISBD13,Resource has terms of availability statement Terms Of Availability Statement Encoding Scheme,[Resource [C]] [has terms of availability statement [P]] [Terms Of Availability Statement Encoding Scheme [C]] 
744,inferred_ISBD27,Resource Music Format Statement Area Encoding Scheme has music format statement area,[Resource [C]] [Music Format Statement Area Encoding Scheme [C]] [has music format statement area [P]] 
745,inferred_ISBD16,"Resource has place of publication, production, distribution statement Place Of Publication, Production, Distribution Statement Encoding Scheme","[Resource [C]] [has place of publication, production, distribution statement [P]] [Place Of Publication, Production, Distribution Statement Encoding Scheme [C]] "
746,inferred_ISBD9,"Name Of Publisher, Producer, Distributor Statement Encoding Scheme has name of publisher, producer, distributor statement Resource","[Name Of Publisher, Producer, Distributor Statement Encoding Scheme [C]] [has name of publisher, producer, distributor statement [P]] [Resource [C]] "
747,inferred_ISBD22,Resource Identifier Statement Encoding Scheme has resource identifier statement,[Resource Identifier Statement Encoding Scheme [C]] [Resource [C]] [has resource identifier statement [P]] 
748,inferred_ISBD10,Content Form And Media Type Area Encoding Scheme Resource has content form and media type area,[Content Form And Media Type Area Encoding Scheme [C]] [Resource [C]] [has content form and media type area [P]] 
749,inferred_ISBD24,Resource has note area Note Area Encoding Scheme,[Resource [C]] [has note area [P]] [Note Area Encoding Scheme [C]] 
750,inferred_ISBD15,Resource has statement of printing or manufacture Statement Of Printing Or Manufacture Encoding Scheme,[Resource [C]] [has statement of printing or manufacture [P]] [Statement Of Printing Or Manufacture Encoding Scheme [C]] 
751,inferred_ISBD21,Series And Multipart Monographic Resource Area Encoding Scheme has series and multipart monographic resource area,[Series And Multipart Monographic Resource Area Encoding Scheme [C]] [Resource [C]] [has series and multipart monographic resource area [P]] 
752,inferred_ISBD11,Material Description Area Encoding Scheme Resource has material description area,[Material Description Area Encoding Scheme [C]] [Resource [C]] [has material description area [P]] 
753,inferred_ISBD25,Resource has mathematical data area Mathematical Data Area Encoding Scheme,[Resource [C]] [has mathematical data area [P]] [Mathematical Data Area Encoding Scheme [C]] 
754,inferred_ISBD14,has numbering area Resource Numbering Area Encoding Scheme,[has numbering area [P]] [Resource [C]] [Numbering Area Encoding Scheme [C]] 
755,inferred_ISBD20,has content form and media type statement Resource Content Form And Media Type Statement Encoding Scheme,[has content form and media type statement [P]] [Resource [C]] [Content Form And Media Type Statement Encoding Scheme [C]] 
756,inferred_POSTDATA_full30,Concept rhymeDispositionType clausulaSchemeType clausulaScheme StanzaPattern,[Concept [C]] [rhymeDispositionType [P]] [clausulaSchemeType [P]] [clausulaScheme [P]] [StanzaPattern [C]] 
757,inferred_POSTDATA_full18,Redaction text Person additional File portrait,[Redaction [C]] [text [P]] [Person [C]] [additional File [P]] [portrait [P]] 
758,inferred_POSTDATA_full35,Rhyme LinePattern isHypermetre Stanza isCatalectic isEcho Foot isNotMetricStanza isHypermetrical,[Rhyme [C]] [LinePattern [C]] [isHypermetre [P]] [Stanza [C]] [isCatalectic [P]] [isEcho [P]] [Foot [C]] [isNotMetricStanza [P]] [isHypermetrical [P]] 
759,inferred_POSTDATA_full5,stringContent ApproximateDate,[stringContent [P]] [ApproximateDate [C]] 
760,inferred_POSTDATA_full29,Redaction Concept has Editor date Role role DateEntity Poetic Work Function type Of Character,[Redaction [C]] [Concept [C]] [has Editor [P]] [date [P]] [Role [C]] [has role [P]] [DateEntity [C]] [Poetic Work [C]] [role Function [P]] [type Of Character [P]] 
761,inferred_POSTDATA_full31,Scheme Concept schemeCategory,[Scheme [C]] [Concept [C]] [schemeCategory [P]] 
762,inferred_POSTDATA_full19,Redaction hasStanzaList OrderedStanzaList belongsToStanzaList Stanza isStanzaListOfRedaction,[Redaction [C]] [hasStanzaList [P]] [OrderedStanzaList [C]] [belongsToStanzaList [P]] [Stanza [C]] [isStanzaListOfRedaction [P]] 
763,inferred_POSTDATA_full1,Concept surname ethnicity forename social Status dedicated To alternative Name name Link genName biography is Mentioned In Fictional has Dedication source Note position Editor Person editor Of additional nationality Redaction religious Affiliation,[Concept [C]] [surname [P]] [ethnicity [P]] [forename [P]] [social Status [P]] [dedicated To [P]] [alternative Name [P]] [name [P]] [name Link [P]] [genName [P]] [biography [P]] [is Mentioned In [P]] [is Fictional [P]] [has Dedication [P]] [source Note [P]] [position Name [P]] [has Editor [P]] [Person [C]] [editor Of [P]] [additional Name [P]] [nationality [P]] [Redaction [C]] [religious Affiliation [P]] 
764,inferred_POSTDATA_full34,Redaction has Creator Concept Poetic Work pen Name Role type Of Designation is Anonymous Wrong Attribution,[Redaction [C]] [has Creator [P]] [Concept [C]] [Poetic Work [C]] [pen Name [P]] [Creator Role [C]] [type Of Designation [P]] [is Anonymous [P]] [is Wrong Attribution [P]] 
765,inferred_POSTDATA_full4,Symbol metricalSymbolExplanation metricalSymbol,[Symbol [C]] [metricalSymbolExplanation [P]] [metricalSymbol [P]] 
766,inferred_POSTDATA_full28,isPresentIn rethoricalOperation figureMeaning Concept figureCategory figureReferent Line FigureOfSpeech isSmallerUnit hasSmallerUnits,[isPresentIn [P]] [rethoricalOperation [P]] [figureMeaning [P]] [Concept [C]] [figureCategory [P]] [figureReferent [P]] [Line [C]] [FigureOfSpeech [C]] [isSmallerUnit [P]] [hasSmallerUnits [P]] 
767,inferred_POSTDATA_full32,Concept LinePattern isIrregular previousFoot nextFootAfterCaesura nextFoot clausula scheme previousFootBeforeCaesura Foot isFirstFoot,[Concept [C]] [LinePattern [C]] [isIrregular [P]] [previousFoot [P]] [nextFootAfterCaesura [P]] [nextFoot [P]] [clausula [P]] [scheme [P]] [previousFootBeforeCaesura [P]] [Foot [C]] [isFirstFoot [P]] 
768,inferred_POSTDATA_full2,accentedVowels isHypometre LinePattern phonemePattern isRegular initialPhonemesPattern vowelTypeScheme hasFirstFoot Foot phoneticTranscription accentedVowelsPattern,[accentedVowels [P]] [isHypometre [P]] [LinePattern [C]] [phonemePattern [P]] [isRegular [P]] [initialPhonemesPattern [P]] [vowelTypeScheme [P]] [hasFirstFoot [P]] [Foot [C]] [phoneticTranscription [P]] [accentedVowelsPattern [P]] 
769,inferred_POSTDATA_full48,has slot next Slot previous Ordered List length ordered list,[has slot [P]] [has next [P]] [Slot [C]] [has previous [P]] [Ordered List [C]] [has length [P]] [has ordered list [P]] 
770,inferred_POSTDATA_full37,in Scheme metricalType feetType Concept birth Place Certainty certainty Person isAffectedBy deathDate is part of has presentsRhymeMatching Date,[in Scheme [P]] [metricalType [P]] [feetType [P]] [Concept [C]] [birth Place Certainty [P]] [certainty [P]] [Person [C]] [isAffectedBy [P]] [deathDate [P]] [is part of [P]] [has part [P]] [presentsRhymeMatching [P]] [birth Date [P]] 
771,inferred_POSTDATA_full7,Rhyme rhymeCategory hasRhymeWord rhymePhoneme Word finalConsonant ending presents prefinalConsonants label rhymeGrapheme rhymeScheme isRhymeWord,[Rhyme [C]] [rhymeCategory [P]] [hasRhymeWord [P]] [rhymePhoneme [P]] [Word [C]] [finalConsonant [P]] [ending [P]] [presents [P]] [prefinalConsonants [P]] [label [P]] [rhymeGrapheme [P]] [rhymeScheme [P]] [isRhymeWord [P]] 
772,inferred_POSTDATA_full33,Concept interStrophicRelations rhymeTypeProportion metricalTypeDescription isUnissonant isIsostrophic metricalComplexity WorkPattern hasRefrain isIsometric,[Concept [C]] [interStrophicRelations [P]] [rhymeTypeProportion [P]] [metricalTypeDescription [P]] [isUnissonant [P]] [isIsostrophic [P]] [metricalComplexity [P]] [WorkPattern [C]] [hasRefrain [P]] [isIsometric [P]] 
773,inferred_POSTDATA_full3,phonemePatternByManner LinePattern scannedLine initialPhonemesPatternByManner,[phonemePatternByManner [P]] [LinePattern [C]] [scannedLine [P]] [initialPhonemesPatternByManner [P]] 
774,inferred_POSTDATA_full49,Object is role of has Role,[Object [C]] [is role of [P]] [has role [P]] [Role [C]] 
775,inferred_POSTDATA_full36,nextUnit FootDivision hasFirstUnit previousUnit Foot is First Unit,[nextUnit [P]] [FootDivision [C]] [hasFirstUnit [P]] [previousUnit [P]] [Foot [C]] [is First Unit [P]] 
776,inferred_POSTDATA_full6,Organization address,[Organization [C]] [address [P]] 
777,inferred_POSTDATA_full17,Redaction has First Part Text Unit first Of Ordered List hasTextUnit,[Redaction [C]] [has First Part [P]] [Text Unit [C]] [first Part Of [P]] [has Ordered Text Unit List [P]] [hasTextUnit [P]] [Ordered Text Unit List [C]] 
778,inferred_POSTDATA_full23,stanzaNumber Word LinePattern has index Foot numberOfLines wordNumber numberOfStanzas altStanzaNumber WorkPattern lineNumber Slot Stanza StanzaPattern Line numberOfFeet numberOfMorae numberOfSyllables,[stanzaNumber [P]] [Word [C]] [LinePattern [C]] [has index [P]] [Foot [C]] [numberOfLines [P]] [wordNumber [P]] [numberOfStanzas [P]] [altStanzaNumber [P]] [WorkPattern [C]] [lineNumber [P]] [Slot [C]] [Stanza [C]] [StanzaPattern [C]] [Line [C]] [numberOfFeet [P]] [numberOfMorae [P]] [numberOfSyllables [P]] 
779,inferred_POSTDATA_full45,isFormedWith Syllable MetricalSyllable,[isFormedWith [P]] [Syllable [C]] [MetricalSyllable [C]] 
780,inferred_POSTDATA_full12,is Synthesis Of Place work Number original Title incipit text Mentioned In layout unused Witnesses paraphrasis has Translation audience explicit Education Level Redaction sample Text type of,[is Synthesis Of [P]] [Place [C]] [work Number [P]] [original Title [P]] [incipit [P]] [text [P]] [is Mentioned In [P]] [layout [P]] [unused Witnesses [P]] [paraphrasis [P]] [has Translation [P]] [audience [P]] [explicit [P]] [audience Education Level [P]] [Redaction [C]] [has Synthesis [P]] [sample Text [P]] [is Translation Of [P]] [type of Redaction [P]] 
781,inferred_POSTDATA_full26,Concept tropeCategory Trope,[Concept [C]] [tropeCategory [P]] [Trope [C]] 
782,inferred_POSTDATA_full40,Redaction isAbecedarius refersTo isContainedIn isReferencedIn hasAcrostic Acrostic,[Redaction [C]] [isAbecedarius [P]] [refersTo [P]] [isContainedIn [P]] [isReferencedIn [P]] [hasAcrostic [P]] [Acrostic [C]] 
783,inferred_POSTDATA_full16,Redaction Agent is Mentioned In Role containsMentionToAgent character has role Character,[Redaction [C]] [Agent [C]] [is Mentioned In [P]] [Role [C]] [containsMentionToAgent [P]] [character In [P]] [has role [P]] [has Character [P]] 
784,inferred_POSTDATA_full22,nextLine previousLine hasLineItem second Hemistich containsMentionTo Stanza Line firstHemistich OrderedLineList isRefrain belongsToLineList rhymesWith hasLine,[nextLine [P]] [previousLine [P]] [hasLineItem [P]] [second Hemistich [P]] [containsMentionTo [P]] [Stanza [C]] [Line [C]] [firstHemistich [P]] [OrderedLineList [C]] [isRefrain [P]] [belongsToLineList [P]] [rhymesWith [P]] [hasLine [P]] 
785,inferred_POSTDATA_full44,Syllable of a Word considered as list hasSyllable isFirstSyllable Concept nextSyllable onset nucleusType weight coda previousSyllable positionInWord has First hasLastSyllable,[Syllable of a Word considered as list hasSyllable [P]] [isFirstSyllable [P]] [Concept [C]] [Word [C]] [nextSyllable [P]] [onset [P]] [nucleusType [P]] [Syllable [C]] [weight [P]] [coda [P]] [previousSyllable [P]] [positionInWord [P]] [has First Syllable [P]] [hasLastSyllable [P]] 
786,inferred_POSTDATA_full13,Redaction reference hasContemporaryRelation locus hasDerivedWork Concept isRelatedWith referenceLocation isRelatedContemporaneouslyWith typeOfIntertextuality usesAsSource Intertextuality hasRelationsWith isSource isDerivedFrom,[Redaction [C]] [reference [P]] [hasContemporaryRelation [P]] [locus [P]] [hasDerivedWork [P]] [Concept [C]] [isRelatedWith [P]] [referenceLocation [P]] [isRelatedContemporaneouslyWith [P]] [typeOfIntertextuality [P]] [usesAsSource [P]] [Intertextuality [C]] [hasRelationsWith [P]] [isSource [P]] [isDerivedFrom [P]] 
